Col Index,Sponsor.Name,Site.Name,site alias,School ID,AgrNbr,SiteNbr,Program.Type,County,Street.Address,Addr2,City,State,Zip.Code,Opr.Oct,Opr.Nov,Opr.Dec,Opr.Jan,Opr.Feb,Opr.Mar,Opr.Apr,Opr.May,Opr.Jun,Opr.Jul,Opr.Aug,Opr.Sep,Breakfast,Brk.Mon,Brk.Tue,Brk.Wed,Brk.Thu,Brk.Fri,Brk.Sat,Brk.Sun,AM.Snack,Ams.Mon,Ams.Tue,Ams.Wed,Ams.Thu,Ams.Fri,Ams.Sat,Ams.Sun,Lunch,Lun.Mon,Lun.Tue,Lun.Wed,Lun.Thu,Lun.Fri,Lun.Sat,Lun.Sun,PM.Snack,Pms.Mon,Pms.Tue,Pms.Wed,Pms.Thu,Pms.Fri,Pms.Sat,Pms.Sun,Supper,Sup.Mon,Sup.Tue,Sup.Wed,Sup.Thu,Sup.Fri,Sup.Sat,Sup.Sun,Evening.Snack,Eve.Mon,Eve.Tue,Eve.Wed,Eve.Thu,Eve.Fri,Eve.Sat,Eve.Sun,Qualifying.Area.School,QAS.SiteNbr,QAS..F.RP
356,Salem-Keizer SD - At Risk,Walker Middle School,Walker Middle School,769,2419020,15348,After School At Risk Meals and Snacks Center,Marion County,1075 8th St. NW,,Salem,OR,97304,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Brush College Elem,10853,54.70%
357,Salem-Keizer SD - At Risk,Washington Elementary,Washington Elementary,763,2419020,13894,After School At Risk Meals and Snacks Center,Marion County,3165 Lansing Ave. NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Washington Elem,10887,84.20%
358,Salem-Keizer SD - At Risk,Weddle Elementary,Weddle Elementary,3374,2419020,13963,After School At Risk Meals and Snacks Center,Marion County,1825 Alder Dr. NE,,Keizer,OR,97303,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Weddle Elementary,12790,88.40%
359,Salem-Keizer SD - At Risk,Whiteaker Middle AR Site,Whiteaker Middle AR Site,770,2419020,15028,After School At Risk Meals and Snacks Center,Marion County,1605 Lockhaven Dr. NE,,Keizer,OR,97303,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,McNary High,10836,54.00%
360,Salem-Keizer SD - At Risk,Willamette Academy,Willamette Academy,No match,2419020,15317,After School At Risk Meals and Snacks Center,Marion County,195 Cottage St. NE,,Salem,OR,97301,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Parrish Middle,10845,76.50%
361,Salem-Keizer SD - At Risk,Wright Elem,Wright Elementary School,737,2419020,15485,After School At Risk Meals and Snacks Center,Marion County,4060 Lone Oak Rd. Se,,Salem,OR,97302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Wright Elementary,10860,58.30%
362,Salem-Keizer SD - At Risk,Yoshikai Elementary,Yoshikai Elementary,764,2419020,14631,After School At Risk Meals and Snacks Center,Marion County,4900 Jade St. NE,,Salem,OR,97305,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Yoshikai Elem,10888,69.60%
363,"Salvation Army, The - Coos Bay",Salvation Army Site,Salvation Army Site,No match,619004,12394,After School At Risk Meals and Snacks Center,Coos County,1155 Flanagan Ave,,Coos Bay,OR,97420,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madison Elem,10363,75.40%
364,"Salvation Army, The - Moore Street",The Salvation Army,The Salvation Army,No match,2620004,13964,After School At Risk Meals and Snacks Center,Multnomah County,5325 N Williams Ave,,Portland,OR,97217,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,Jefferson High,10975,73.80%
365,Scio Youth Club,Scio Youth Club,Scio Youth Club,No match,2219005,14643,After School At Risk Meals and Snacks Center,Linn County,39001 NE 4th Ave,,Scio,OR,97374,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scio Middle,10779,53.10%
366,"Self Enhancement, Inc.","Self Enhancement, Inc.","Self Enhancement, Inc.",4212,2619015,13261,After School At Risk Meals and Snacks Center,Multnomah County,3920 N Kerby Ave,,Portland,OR,97227,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Boise/Eliot Elem,11009,82.30%
367,Sheridan SD 48J,Faulconer -Chapman School,Faulconer -Chapman School,1235,3619001,13460,After School At Risk Meals and Snacks Center,Yamhill County,332 SW Cornwall,,Sheridan,OR,97378,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Faulconer -Chapman School,13460,80.90%
368,Siuslaw SD 97J,Siuslaw Elem,Siuslaw Elementary School,609,2019002,10680,After School At Risk Meals and Snacks Center,Lane County,2221 Oak Street,,Florence,OR,97439,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Siuslaw Elem,10680,65.60%
369,Siuslaw SD 97J,Siuslaw High,Siuslaw High School,610,2019002,10678,After School At Risk Meals and Snacks Center,Lane County,2975 Oak Street,,Florence,OR,97439,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Siuslaw Elem,10680,65.60%
370,Siuslaw SD 97J,Siuslaw Middle,Siuslaw Middle School,608,2019002,10679,After School At Risk Meals and Snacks Center,Lane County,2525 Oak Street,,Florence,OR,97439,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Siuslaw Elem,10680,65.60%
371,"Southside Youth Outreach, Inc.","Southside Youth Outreach, Inc.","Southside Youth Outreach, Inc.",No match,219002,14105,After School At Risk Meals and Snacks Center,Benton County,2065 SW DeBord St.,,Corvallis,OR,97333-1074,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lincoln Elem,10183,67.60%
372,Springfield SD 19,Agnes Stewart Middle,,1353,2019007,10694,After School At Risk Meals and Snacks Center,Lane County,900 S 32nd Street,,Springfield,OR,97477,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Agnes Stewart Middle,10694,72.50%
373,Springfield SD 19,Centennial Elem,Centennial Elementary School,544,2019007,10701,After School At Risk Meals and Snacks Center,Lane County,1315 Aspen Street,,Springfield,OR,97477,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Centennial Elem,10701,71.20%
374,Springfield SD 19,Douglas Gardens Elem,Douglas Gardens Elementary School,545,2019007,10702,After School At Risk Meals and Snacks Center,Lane County,3680 Jasper Road,,Springfield,OR,97478,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Douglas Gardens Elem,10702,77.60%
375,Springfield SD 19,Elizabeth Page Elem,Elizabeth Page Elementary School,546,2019007,10703,After School At Risk Meals and Snacks Center,Lane County,1300 Hayden Bridge Road,,Springfield,OR,97477,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Elizabeth Page Elem,10703,74.90%
376,Springfield SD 19,Guy Lee Elem,Guy Lee Elementary School,548,2019007,10705,After School At Risk Meals and Snacks Center,Lane County,755 Harlow Road,,Springfield,OR,97477,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Guy Lee Elem,10705,94.30%
377,Springfield SD 19,Hamlin Middle,Hamlin Middle School,549,2019007,10696,After School At Risk Meals and Snacks Center,Lane County,326 Centennial Boulevard,,Springfield,OR,97477,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Hamlin Middle,10696,84.80%
378,Springfield SD 19,Maple Elem,Maple Elementary School,550,2019007,10706,After School At Risk Meals and Snacks Center,Lane County,2109 J Street,,Springfield,OR,97477,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Maple Elem,10706,92.50%
379,Springfield SD 19,Mt Vernon Elem,Mt Vernon Elementary School,554,2019007,10709,After School At Risk Meals and Snacks Center,Lane County,935 Filbert Lane,,Springfield,OR,97478,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Mt Vernon Elem,10709,68.50%
380,Springfield SD 19,Ridgeview Elem,Ridgeview Elementary School,553,2019007,10710,After School At Risk Meals and Snacks Center,Lane County,526 66th Street,,Springfield,OR,97477,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Ridgeview Elem,10710,57.70%
381,Springfield SD 19,Riverbend Elem,Riverbend Elementary School,1352,2019007,10711,After School At Risk Meals and Snacks Center,Lane County,320 51st Street,,Springfield,OR,97477,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Riverbend Elem,10711,83.80%
382,Springfield SD 19,Springfield High,Springfield High School,560,2019007,10692,After School At Risk Meals and Snacks Center,Lane County,875 7th Street,,Springfield,OR,97477,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Springfield High,10692,67.30%
383,Springfield SD 19,Thurston Middle,Thurston Middle School,557,2019007,10698,After School At Risk Meals and Snacks Center,Lane County,6300 Thurston Road,,Springfield,OR,97478,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Ridgeview Elem,10710,57.70%
384,Springfield SD 19,Two Rivers-Dos Rios Elementary,Two Rivers-Dos Rios Elementary,5059,2019007,15105,After School At Risk Meals and Snacks Center,Lane County,1084 G Street,,Springfield,OR,97477,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Springfield High,10692,67.30%
385,Springfield SD 19,Yolanda Elem,Yolanda Elementary School,559,2019007,10714,After School At Risk Meals and Snacks Center,Lane County,2350 Yolanda Avenue,,Springfield,OR,97477,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Yolanda Elem,10714,52.50%
386,Sunset Empire Park & Recreation District,Seaside Youth Center,Seaside Youth Center,No match,419004,15212,After School At Risk Meals and Snacks Center,Clatsop County,1140 Broadway,,Seaside,OR,97138,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seaside High,10318,54.10%
387,Sweet Home SD 55,SH High School Dist #55,SH High School Dist #55,669,2219004,10782,After School At Risk Meals and Snacks Center,Linn County,1641 Long Street,,Sweet Home,OR,97386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SH High School Dist #55,10782,59.40%
388,Sweet Home SD 55,Sweet Home Sr Center,Sweet Home Sr Center,No match,2219004,15187,After School At Risk Meals and Snacks Center,Linn County,870 18th Ave.,,Sweet Home,OR,97386,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SH High School Dist #55,10782,59.40%
389,Tillamook County Family YMCA,Tillamook YMCA,Tillamook YMCA,No match,2920005,14008,After School At Risk Meals and Snacks Center,Tillamook County,610 Stillwell Ave.,,Tillamook,OR,97141,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Liberty Elem,11112,57.70%
390,Tillamook SD,East Elem,East Elementary School,1012,2920002,11111,After School At Risk Meals and Snacks Center,Tillamook County,3905 Alder Ln.,,Tillamook,OR,97141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,East Elem,11111,70.20%
391,Tillamook SD,Liberty Elem,Liberty Elementary School,1013,2920002,11112,After School At Risk Meals and Snacks Center,Tillamook County,1700 Ninth St.,,Tillamook,OR,97141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Liberty Elem,11112,57.70%
392,Tillamook SD,South Prairie Elem,South Prairie Elementary School,1014,2920002,11113,After School At Risk Meals and Snacks Center,Tillamook County,6855 South Prairie Rd.,,Tillamook,OR,97141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,South Prairie Elem,11113,65.80%
393,Tillamook SD,Tillamook Jr High,Tillamook Jr High School,1016,2920002,11110,After School At Risk Meals and Snacks Center,Tillamook County,3906 Alder Ln.,,Tillamook,OR,97141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Tillamook Jr High,11110,61.00%
394,Time Flies Youth Organization,Time Flies Youth,Time Flies Youth,No match,C0820001,13870,After School At Risk Meals and Snacks Center,Curry County,94350  6th St,,Gold Beach,OR,97444,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riley Creek Elementary,10052,70.80%
395,True Life Fellowship Church,True Life Fellowship Church,True Life Fellowship Church,No match,3420003,15226,After School At Risk Meals and Snacks Center,Washington County,1895 NW 169th Place,,Beaverton,OR,97006,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five Oaks Middle,11197,58.30%
396,Umatilla SD 6,Clara Brownell Middle,Clara Brownell Middle School,1031,3021002,11148,After School At Risk Meals and Snacks Center,Umatilla County,1300 7th St,,Umatilla,OR,97882,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Clara Brownell Middle,11148,88.80%
397,Umatilla SD 6,McNary Heights Elem,McNary Heights Elementary School,1032,3021002,11149,After School At Risk Meals and Snacks Center,Umatilla County,120 Columbine St,,Umatilla,OR,97882,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,McNary Heights Elem,11149,84.70%
398,Vermont Hills Family Life Center,Astor,,No match,2622001,14725,After School At Risk Meals and Snacks Center,Multnomah County,5601 N Yale,,Portland,OR,97203,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Astor Elem,11005,54.60%
399,Vermont Hills Family Life Center,Bridger,,No match,2622001,14673,After School At Risk Meals and Snacks Center,Multnomah County,7910 SE Market,,Portland,OR,97215,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bridger Elem,11010,64.30%
400,Vermont Hills Family Life Center,Creston,Creston,No match,2622001,14664,After School At Risk Meals and Snacks Center,Multnomah County,4701 SE Bush St.,,Portland,OR,97206,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creston Elem,11019,62.60%
401,Vermont Hills Family Life Center,Holy Cross,Holy Cross,No match,2622001,14726,After School At Risk Meals and Snacks Center,Multnomah County,5202 N Bowdoin St.,,Portland,OR,97203,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Astor Elem,11005,54.60%
402,Vermont Hills Family Life Center,Holy Trinity,Holy Trinity,No match,2622001,14667,After School At Risk Meals and Snacks Center,Washington County,13755 SW Walker RD.,,Beaverton,OR,97005,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barnes Elem,11203,69.90%
403,Vermont Hills Family Life Center,Lee,Lee,No match,2622001,14668,After School At Risk Meals and Snacks Center,Multnomah County,2222 NE 92nd Ave,,Portland,OR,97220,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee Elem,11036,74.20%
404,Vermont Hills Family Life Center,Rosedale,Rosedale,4703,2622001,14724,After School At Risk Meals and Snacks Center,Washington County,3901 SW 229th AVe,,Hillsboro,OR,97123,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosedale Elementary School,14530,57.30%
405,Vermont Hills Family Life Center,St. John the Baptist,St. John the Baptist,No match,2622001,14665,After School At Risk Meals and Snacks Center,Clackamas County,10955 SE 25th,,Portland,OR,97222,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Milwaukie Elem,10258,46.50%
406,Vermont Hills Family Life Center,Vose,Vose,1177,2622001,14672,After School At Risk Meals and Snacks Center,Multnomah County,11350 SW Denny Rd,,Beaverton,OR,97008,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vose Elem,11228,80.00%
407,Vermont Hills Family Life Center,Whitman,Whitman,900,2622001,14671,After School At Risk Meals and Snacks Center,Multnomah County,7326 SE Flavel,,Portland,OR,97206,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whitman Elem,11059,88.80%
408,Wallowa County Library,Up & Away Afterschool Program,Up & Away Afterschool Program,No match,3221001,14025,After School At Risk Meals and Snacks Center,Wallowa County,201 N Main St,,Joseph,OR,97846,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joseph Elem,11173,51.30%
409,Woodburn SD 103,French Prairie Middle,French Prairie Middle School,1268,2423006,10908,After School At Risk Meals and Snacks Center,Marion County,1025 N Boones Ferry Rd,,Woodburn,OR,97071,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,French Prairie Middle,10908,78.20%
410,Woodburn SD 103,Heritage Elem,Heritage Elementary School,1359,2423006,10910,After School At Risk Meals and Snacks Center,Marion County,440 Parr Rd,,Woodburn,OR,97071,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Heritage Elem,10910,78.20%
411,Woodburn SD 103,Lincoln Elem,Lincoln Elementary School,1267,2423006,10911,After School At Risk Meals and Snacks Center,Marion County,1041 N Boones Ferry Rd,,Woodburn,OR,97071,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Lincoln Elem,10911,78.20%
412,Woodburn SD 103,Nelie Muir Elem,Nelie Muir Elementary School,796,2423006,10912,After School At Risk Meals and Snacks Center,Marion County,1800 W Hayes St,,Woodburn,OR,97071,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Nelie Muir Elem,10912,78.00%
413,Woodburn SD 103,Nuevo Amanecer,Nuevo Amanecer,No match,2423006,14125,After School At Risk Meals and Snacks Center,Marion County,1274 5th Street,,Woodburn,OR,97071,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,French Prairie Middle,10908,78.20%
414,Woodburn SD 103,Settlemier Teen Center,Settlemier Teen Center,No match,2423006,14842,After School At Risk Meals and Snacks Center,Marion County,400 S Settlemier Ave,,Woodburn,OR,97071,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Valor Middle,10909,78.20%
